Wall time,Step,Value
1716032463.914124,43,0.32140007615089417
1716032530.1511,95,0.31514862179756165
1716032619.4092467,168,0.2805953621864319
1716032691.9307082,230,0.2905198037624359
1716032697.904561,235,0.2592904567718506
1716032745.130005,274,0.2457675188779831
1716032786.5688975,309,0.26755478978157043
1716032788.7442887,311,0.27579063177108765
1716032798.547936,319,0.27886509895324707
1716032985.914703,475,0.21918196976184845
1716033060.460503,537,0.2277306765317917
1716033111.580866,580,0.2670303285121918
1716033119.784579,587,0.22957494854927063
1716033177.3750064,635,0.2348107248544693
1716033192.8720405,648,0.214407280087471
1716033274.7671304,715,0.18540047109127045
1716033386.3842409,809,0.24508962035179138
1716033665.437332,1015,0.18636418879032135
1716033728.9878042,1067,0.2033333033323288
1716034031.3055055,1317,0.19042140245437622
1716034052.4958467,1334,0.1938178986310959
1716034056.7570415,1338,0.15203078091144562
1716034114.6099484,1386,0.208370178937912
1716034122.5285008,1393,0.15597334504127502
1716034175.328469,1437,0.20475077629089355
1716034487.2718427,1692,0.18395626544952393
1716034538.7746298,1735,0.20130783319473267
1716034542.368293,1738,0.19295386970043182
1716034740.0071235,1878,0.1815134882926941
1716034787.1340747,1918,0.1696820855140686
1716034932.2623844,2037,0.16816838085651398
1716035004.1859603,2097,0.15812979638576508
1716035130.4978676,2200,0.18039099872112274
1716035204.8704934,2263,0.19611310958862305
1716035259.8936927,2308,0.20741797983646393
1716035358.4616163,2390,0.18393093347549438
1716035415.114487,2437,0.16504251956939697
1716035477.0134847,2486,0.17314065992832184
1716035478.41139,2487,0.19683165848255157
1716035492.448966,2499,0.1845022290945053
1716035535.4280887,2533,0.21354110538959503
1716035717.5132957,2686,0.1265132874250412
1716035810.727745,2741,0.1448238044977188
1716036172.5754838,3039,0.16735349595546722
1716036407.6455722,3231,0.1650407761335373
1716036427.3026037,3247,0.20155729353427887
1716036498.547175,3306,0.17841088771820068
1716036906.70455,3619,0.18904957175254822
1716036908.7900288,3621,0.18439017236232758
1716036969.3718598,3671,0.17996659874916077
1716037054.7036366,3742,0.1646546721458435
1716037141.8300352,3815,0.15779700875282288
1716037149.7998765,3822,0.23137694597244263
1716037283.115615,3929,0.18065500259399414
1716037315.614182,3957,0.1820751577615738
1716037414.5882316,4037,0.17209896445274353
1716037610.7466824,4197,0.16361218690872192
1716037758.7264616,4318,0.1527356058359146
1716037860.0159075,4401,0.1418967992067337
1716037968.590775,4493,0.16795985400676727
1716037989.4023929,4510,0.15747889876365662
1716038210.5581875,4669,0.15426555275917053
1716038220.5982594,4677,0.17381203174591064
1716038357.1238658,4789,0.1579100638628006
1716038574.417566,4972,0.22377704083919525
1716038740.4404442,5107,0.16462087631225586
1716038776.3919432,5135,0.1252410113811493
1716039033.8395674,5346,0.18155813217163086
1716039051.0334218,5360,0.15009218454360962
1716039305.7164087,5550,0.20456700026988983
1716039464.3020937,5680,0.17952856421470642
1716039518.5406249,5724,0.16320255398750305
1716039620.8063438,5809,0.14434930682182312
1716039686.8217711,5865,0.14924857020378113
1716039694.829904,5872,0.15121333301067352
1716039738.0038614,5908,0.1638231873512268
1716039838.7718594,5991,0.13136886060237885
1716040093.8518696,6201,0.13946571946144104
1716040116.2666495,6220,0.16383090615272522
1716040200.6765404,6290,0.2108570635318756
1716040578.596957,6575,0.1448582261800766
1716040613.7975376,6604,0.15515510737895966
1716040731.3748147,6700,0.14591196179389954
1716040746.6347513,6712,0.14559918642044067
1716040919.9253268,6855,0.14818088710308075
1716041056.2674954,6967,0.1635321080684662
1716041234.9808455,7115,0.1664758175611496
1716041283.4060624,7156,0.1277865618467331
1716041587.0177543,7383,0.14742232859134674
1716041682.5731826,7461,0.15978725254535675
1716041686.0785775,7464,0.15613307058811188
1716041744.4898193,7512,0.15605227649211884
1716042077.0277944,7789,0.12714284658432007
1716042088.8604395,7799,0.16621027886867523
1716042131.0385528,7834,0.1519942581653595
1716042327.1937668,7992,0.1192856952548027
1716042417.5229273,8067,0.17063620686531067
1716042582.6837032,8181,0.15750262141227722
1716042633.0763397,8222,0.1460266262292862
1716042802.6092405,8364,0.20289427042007446
1716042818.7394233,8378,0.1554064005613327
1716042968.044371,8499,0.1758478432893753
1716042980.3003097,8509,0.12747475504875183
1716043093.5171072,8602,0.13531197607517242
1716043433.8973832,8879,0.1337890475988388
1716043495.2757158,8929,0.1497919261455536
1716043503.3399138,8936,0.13405467569828033
1716043571.325363,8994,0.1440734565258026
1716043927.462816,9261,0.12855924665927887
1716044174.6854491,9469,0.13819704949855804
1716044277.6509652,9555,0.14822055399417877
1716044294.8143356,9568,0.1562681943178177
1716044429.3138955,9681,0.15500204265117645
1716044450.4842186,9699,0.15004466474056244
1716044631.0387814,9844,0.14052043855190277
1716044709.0412517,9908,0.16258154809474945
1716045187.0858338,10277,0.13630881905555725
1716045196.1428251,10284,0.1675044298171997
1716045333.006667,10400,0.1777001917362213
1716045429.8258197,10480,0.12263814359903336
1716045482.9980803,10523,0.15079836547374725
1716045585.6680162,10608,0.12279529869556427
1716045771.750571,10758,0.11990640312433243
1716045773.2767196,10759,0.12633760273456573
1716045800.129176,10781,0.14050187170505524
1716045912.9303644,10851,0.13192127645015717
1716045976.4531453,10903,0.11934397369623184
1716045979.8965304,10906,0.1700483113527298
1716046055.4856231,10967,0.13340109586715698
1716046065.350578,10975,0.13871487975120544
1716046120.6469607,11021,0.13379381597042084
1716046219.6694627,11103,0.12033586204051971
1716046606.7133143,11420,0.11690220981836319
1716046670.2547712,11473,0.12347815185785294
1716046694.2150867,11493,0.10939103364944458
1716046742.7208254,11533,0.12779122591018677
1716046784.1593761,11567,0.1765657514333725
1716046927.6498513,11686,0.16010116040706635
1716047046.326185,11760,0.1588955521583557
1716047300.7578497,11970,0.12835969030857086
1716047307.3683155,11975,0.14116354286670685
1716047504.6404884,12139,0.12842534482479095
1716047536.0673003,12165,0.12304247915744781
1716047690.505211,12291,0.14598700404167175
1716048182.91108,12672,0.20050357282161713
1716048429.1230133,12878,0.13763904571533203
1716048503.294052,12940,0.11558938026428223
1716048618.75576,13035,0.10447557270526886
1716048651.6881456,13062,0.11606921255588531
1716048691.9111216,13095,0.11730269342660904
1716048711.3250194,13110,0.11862429976463318
1716049073.6427326,13403,0.11764605343341827
1716049271.7984188,13547,0.14349131286144257
1716049334.3465655,13598,0.11059672385454178
1716049362.2963266,13621,0.1428425908088684
1716049593.6222663,13811,0.12233545631170273
1716049685.3383188,13885,0.13361893594264984
1716049922.6829076,14081,0.13170775771141052
1716050091.5493999,14222,0.19432823359966278
1716050180.2097838,14295,0.13319770991802216
1716050212.3914802,14321,0.13625021278858185
1716050233.6446528,14339,0.13427811861038208
1716050305.4866402,14398,0.11210183799266815
1716050367.1853924,14448,0.12178238481283188
1716050617.1770952,14633,0.12462153285741806
1716050624.0237997,14639,0.11842143535614014
1716050660.6892223,14669,0.12725873291492462
1716050683.090882,14688,0.12487735599279404
1716050795.5730522,14780,0.15309485793113708
1716050832.2291787,14810,0.12166304141283035
1716050913.0664876,14874,0.11402896791696548
1716050936.0045617,14893,0.11108899116516113
1716051172.7672775,15091,0.11139344424009323
1716051460.1000493,15325,0.13831453025341034
1716051669.9333663,15474,0.11669031530618668
1716051672.4391909,15476,0.1630399525165558
1716051708.8929667,15508,0.11661048978567123
1716051992.3331356,15741,0.12848272919654846
1716052021.6890068,15765,0.13649925589561462
1716052453.3031023,16117,0.12664130330085754
1716052614.9997354,16250,0.1407030075788498
1716052732.5370493,16322,0.1368020474910736
1716053192.243563,16698,0.11566593497991562
1716053328.8910782,16810,0.12607669830322266
1716053386.9938061,16858,0.1192563846707344
1716053437.0907423,16900,0.1284562647342682
